,Datetime,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene,AQI
474350,2020-05-07 01:00:00,23.31,42.12,4.09,16.16,20.29,10.65,0.38,5.42,20.62,2.75,8.59,0.85,73.0
474351,2020-05-07 02:00:00,20.56,39.51,4.06,13.07,17.17,11.15,0.39,5.16,18.47,2.83,7.13,0.62,72.0
474352,2020-05-07 03:00:00,20.65,37.84,3.84,11.63,15.52,10.85,0.37,5.21,21.01,3.68,7.81,0.63,53.0
474353,2020-05-07 04:00:00,18.86,39.08,3.97,9.77,13.78,10.91,0.36,4.86,20.88,3.35,7.69,0.58,39.0
474354,2020-05-07 05:00:00,16.26,38.22,4.1,9.53,13.7,10.98,0.31,5.02,20.93,2.68,6.62,0.57,35.0
474355,2020-05-07 06:00:00,15.66,36.86,4.25,12.04,16.36,10.85,0.31,4.89,19.46,2.33,6.43,0.51,35.0
474356,2020-05-07 07:00:00,16.49,33.34,4.15,10.59,14.8,10.92,0.3,4.75,28.69,1.9,6.15,0.5,36.0
474357,2020-05-07 08:00:00,15.4,34.47,4.13,8.27,12.44,10.8,0.29,5.1,32.62,1.6,5.85,0.38,37.0
474358,2020-05-07 09:00:00,16.69,34.17,4.06,7.74,11.85,10.85,0.28,5.45,36.7,1.24,5.01,0.29,39.0
474359,2020-05-07 10:00:00,14.73,29.61,3.93,7.34,11.33,11.21,0.27,5.35,45.45,1.18,5.0,0.27,45.0
474360,2020-05-07 11:00:00,13.77,30.42,3.82,7.52,11.37,11.42,0.29,6.45,54.64,1.18,5.5,0.25,55.0
474361,2020-05-07 12:00:00,15.26,31.31,3.75,7.9,11.69,11.31,0.31,7.49,57.16,1.34,6.21,0.26,59.0
474362,2020-05-07 13:00:00,15.97,33.42,3.81,7.84,11.69,11.1,0.32,7.61,54.21,1.34,5.81,0.25,61.0
474363,2020-05-07 14:00:00,15.69,34.12,3.8,7.41,11.26,11.5,0.32,7.06,57.58,1.33,5.33,0.26,63.0
474364,2020-05-07 15:00:00,16.26,34.62,3.72,7.23,11.0,11.3,0.31,7.56,66.96,1.22,5.46,0.26,68.0
474365,2020-05-07 16:00:00,16.55,34.04,3.77,7.13,10.93,10.83,0.29,8.16,63.34,1.09,5.27,0.21,69.0
474366,2020-05-07 17:00:00,18.16,34.47,3.81,6.97,10.82,10.73,0.28,6.31,53.35,0.98,5.14,0.23,69.0
474367,2020-05-07 18:00:00,16.07,35.55,3.71,7.84,11.6,10.99,0.31,5.67,49.4,0.98,5.45,0.23,69.0
474368,2020-05-07 19:00:00,15.45,35.15,3.86,11.92,15.8,10.84,0.37,7.02,43.13,1.33,5.24,0.31,69.0
474369,2020-05-07 20:00:00,16.08,33.85,3.71,9.11,12.86,10.87,0.27,5.86,56.12,1.52,7.53,0.45,71.0
474370,2020-05-07 21:00:00,13.65,30.8,3.71,8.57,12.31,10.93,0.31,5.41,57.26,0.99,6.72,0.31,72.0
474371,2020-05-07 22:00:00,12.92,28.46,3.94,9.24,13.23,11.27,0.3,4.97,56.47,1.14,4.55,0.42,72.0
474372,2020-05-07 23:00:00,13.43,27.77,3.71,8.46,12.24,11.61,0.28,5.3,52.64,0.96,4.44,0.27,68.0
474373,2020-05-08 00:00:00,13.21,29.0,3.64,7.39,11.08,11.26,0.29,5.45,50.23,0.88,4.51,0.24,63.0
474374,2020-05-08 01:00:00,11.46,24.25,3.71,6.91,10.66,11.49,0.28,5.11,43.93,1.03,4.93,0.31,63.0
474375,2020-05-08 02:00:00,10.83,21.93,3.8,7.26,11.11,12.02,0.28,4.86,41.28,1.0,5.72,0.32,61.0
474376,2020-05-08 03:00:00,8.2,19.84,3.89,8.06,11.99,12.13,0.28,5.36,35.29,0.87,5.21,0.23,59.0
474377,2020-05-08 04:00:00,7.5,20.91,4.38,10.26,14.67,11.56,0.3,5.19,31.29,1.34,5.39,0.52,58.0
474378,2020-05-08 05:00:00,9.24,19.57,3.85,8.79,12.68,11.37,0.3,5.33,34.91,1.2,5.57,0.42,56.0
474379,2020-05-08 06:00:00,11.23,20.9,3.67,8.03,11.74,11.95,0.3,5.27,37.64,1.0,4.98,0.23,53.0
474380,2020-05-08 07:00:00,9.8,19.54,3.78,7.92,11.73,12.21,0.31,5.38,37.59,1.07,5.26,0.27,50.0
474381,2020-05-08 08:00:00,9.06,19.91,3.92,7.24,11.2,11.75,0.32,5.66,36.32,1.08,5.12,0.27,45.0
474382,2020-05-08 09:00:00,10.8,22.08,3.91,6.75,10.71,11.42,0.3,5.19,36.77,1.11,4.77,0.23,43.0
474383,2020-05-08 10:00:00,12.22,24.03,3.86,6.79,10.7,11.25,0.33,5.26,40.29,1.06,4.86,0.22,41.0
474384,2020-05-08 11:00:00,13.87,28.51,3.79,7.7,11.54,11.57,0.33,6.89,53.26,1.12,5.36,0.26,53.0
474385,2020-05-08 12:00:00,15.16,31.55,3.86,7.47,11.38,11.97,0.33,7.4,60.05,1.16,5.29,0.23,60.0
474386,2020-05-08 13:00:00,15.79,35.66,3.8,6.61,10.45,11.62,0.35,5.5,56.74,1.16,4.97,0.23,60.0
474387,2020-05-08 14:00:00,18.87,40.08,3.72,6.5,10.26,11.35,0.36,5.06,63.7,1.15,4.96,0.21,64.0
474388,2020-05-08 15:00:00,19.11,40.38,3.59,6.85,10.46,11.74,0.36,5.38,68.37,1.2,5.32,0.21,68.0
474389,2020-05-08 16:00:00,21.28,41.49,3.74,7.23,11.01,11.93,0.37,7.25,76.62,1.12,5.59,0.21,78.0
474390,2020-05-08 17:00:00,23.39,43.1,3.84,8.66,12.56,11.44,0.37,9.91,76.84,1.15,5.28,0.2,80.0
474391,2020-05-08 18:00:00,22.74,44.18,3.71,8.73,12.49,11.06,0.37,8.58,71.05,1.19,4.92,0.2,80.0
474392,2020-05-08 19:00:00,23.89,42.52,3.84,10.32,14.21,11.11,0.36,9.27,70.78,1.33,4.99,0.27,80.0
474393,2020-05-08 20:00:00,22.7,43.33,3.91,10.19,14.14,11.31,0.42,8.77,64.45,1.53,6.38,0.33,80.0
474394,2020-05-08 21:00:00,24.0,46.2,3.68,9.12,12.83,10.84,0.44,6.83,53.29,1.75,5.8,0.34,80.0
474395,2020-05-08 22:00:00,26.28,50.1,3.89,8.61,12.54,10.42,0.44,6.37,48.4,1.52,4.7,0.28,80.0
474396,2020-05-08 23:00:00,27.15,50.48,3.75,9.39,13.21,10.39,0.41,5.77,41.98,1.4,4.86,0.31,79.0
474397,2020-05-09 00:00:00,24.61,47.26,3.77,9.45,13.27,11.26,0.4,5.62,40.43,1.46,5.0,0.36,78.0
474398,2020-05-09 01:00:00,23.56,45.65,3.71,7.38,11.13,11.27,0.37,4.42,38.6,1.46,5.34,0.29,73.0
474399,2020-05-09 02:00:00,22.89,44.22,3.62,6.57,10.23,10.66,0.37,4.1,33.04,1.25,5.34,0.25,71.0
474400,2020-05-09 03:00:00,23.0,42.46,3.61,6.47,10.13,10.18,0.34,3.98,27.02,1.09,4.27,0.21,65.0
474401,2020-05-09 04:00:00,18.89,41.66,3.92,7.69,11.67,10.17,0.34,3.55,20.6,0.97,4.46,0.32,54.0
474402,2020-05-09 05:00:00,21.0,40.22,3.7,8.31,12.05,11.11,0.3,3.51,15.54,0.98,5.0,0.29,49.0
474403,2020-05-09 06:00:00,17.8,36.33,4.33,9.79,14.17,10.6,0.32,3.38,11.63,0.99,5.48,0.33,46.0
474404,2020-05-09 07:00:00,15.26,34.61,4.7,9.94,14.65,10.3,0.31,3.94,13.36,1.2,5.18,0.37,44.0
474405,2020-05-09 08:00:00,15.27,34.36,4.72,9.91,14.67,10.54,0.34,4.65,20.13,1.19,5.32,0.34,42.0
474406,2020-05-09 09:00:00,15.22,34.48,4.14,8.66,12.84,11.48,0.37,4.9,35.41,1.21,5.61,0.38,42.0
474407,2020-05-09 10:00:00,16.3,36.33,3.9,7.74,11.7,11.46,0.38,5.55,49.7,1.38,6.9,0.37,50.0
474408,2020-05-09 11:00:00,14.35,40.09,3.83,7.44,11.32,11.16,0.37,5.8,58.44,1.65,8.47,0.35,58.0
474409,2020-05-09 12:00:00,14.74,39.29,3.75,7.34,11.13,11.82,0.37,6.16,69.24,1.37,7.94,0.3,69.0
474410,2020-05-09 13:00:00,14.1,39.95,3.76,7.65,11.47,12.07,0.39,6.7,71.28,1.4,7.23,0.36,74.0
474411,2020-05-09 14:00:00,20.04,48.02,3.63,8.18,11.86,11.58,0.42,8.12,80.13,1.83,6.8,0.43,82.0
474412,2020-05-09 15:00:00,28.52,60.28,3.61,8.22,11.88,11.08,0.39,9.02,92.49,1.94,5.62,0.34,95.0
474413,2020-05-09 16:00:00,29.16,57.89,3.58,7.47,11.1,11.92,0.38,7.23,87.25,1.49,4.69,0.18,95.0
474414,2020-05-09 17:00:00,30.39,57.33,3.72,7.86,11.62,12.08,0.37,6.86,78.79,1.48,4.53,0.19,95.0
474415,2020-05-09 18:00:00,31.77,55.0,3.81,8.86,12.72,11.68,0.39,8.27,70.01,1.52,4.45,0.2,95.0
474416,2020-05-09 19:00:00,29.55,55.11,3.71,8.44,12.19,10.87,0.4,5.68,59.85,1.64,5.18,0.22,95.0
474417,2020-05-09 20:00:00,27.16,53.4,3.78,8.98,12.81,11.31,0.39,5.77,56.13,1.7,4.81,0.22,95.0
474418,2020-05-09 21:00:00,23.11,46.48,3.68,8.57,12.28,12.67,0.33,5.46,53.99,1.63,4.99,0.2,95.0
474419,2020-05-09 22:00:00,23.7,43.21,3.62,8.53,12.2,12.19,0.33,4.72,47.82,1.55,4.51,0.24,95.0
474420,2020-05-09 23:00:00,21.89,38.56,3.7,8.94,12.7,11.34,0.32,4.69,41.8,1.48,4.35,0.23,89.0
474421,2020-05-10 00:00:00,20.36,39.57,3.87,8.43,11.7,11.36,0.32,4.46,41.61,1.33,3.32,0.2,79.0
474422,2020-05-10 01:00:00,19.31,41.5,2.94,6.25,9.26,10.28,0.34,4.21,35.32,1.62,4.63,0.24,70.0
474423,2020-05-10 02:00:00,20.54,41.71,2.9,6.09,9.05,9.83,0.34,3.84,28.98,1.34,4.27,0.21,62.0
474424,2020-05-10 03:00:00,20.12,42.38,2.9,5.93,8.88,9.04,0.34,3.64,22.59,1.24,4.25,0.14,59.0
474425,2020-05-10 04:00:00,18.22,40.77,3.02,7.5,10.56,8.84,0.34,3.67,18.18,1.28,4.36,0.17,55.0
474426,2020-05-10 05:00:00,20.51,40.25,3.11,7.51,10.69,9.11,0.32,3.87,16.91,1.15,4.36,0.18,50.0
474427,2020-05-10 06:00:00,19.32,39.23,3.15,8.22,11.46,10.13,0.32,4.2,17.57,1.14,4.22,0.15,47.0
474428,2020-05-10 07:00:00,16.93,41.11,3.56,8.33,11.93,9.11,0.33,4.73,21.92,1.19,3.98,0.26,46.0
474429,2020-05-10 08:00:00,14.9,39.23,3.46,8.06,11.57,9.14,0.36,5.71,25.86,1.4,4.72,0.17,44.0
474430,2020-05-10 09:00:00,15.54,37.43,3.31,7.76,11.12,9.1,0.37,5.26,34.82,1.62,4.8,0.24,46.0
474431,2020-05-10 10:00:00,15.17,37.72,3.1,6.89,10.04,10.07,0.38,5.66,47.78,1.51,4.43,0.18,50.0
474432,2020-05-10 11:00:00,16.52,40.75,2.96,7.02,10.01,10.34,0.37,7.44,62.57,1.91,6.55,0.35,62.0
474433,2020-05-10 12:00:00,18.12,41.62,3.02,6.89,9.97,10.09,0.36,10.33,70.03,1.72,6.41,0.29,70.0
474434,2020-05-10 13:00:00,24.7,44.08,2.89,6.3,9.24,10.29,0.36,9.32,64.64,1.46,6.54,0.27,70.0
474435,2020-05-10 14:00:00,24.09,40.84,2.84,6.07,8.96,10.78,0.34,9.54,68.88,1.37,6.84,0.27,71.0
474436,2020-05-10 15:00:00,21.81,40.65,2.92,5.6,8.57,10.56,0.32,7.24,63.43,1.24,5.14,0.12,71.0
474437,2020-05-10 16:00:00,20.17,41.95,2.82,5.19,8.06,9.93,0.33,5.02,53.8,1.21,4.82,0.11,71.0
474438,2020-05-10 17:00:00,21.4,46.19,2.78,5.03,7.85,9.52,0.33,4.98,42.68,1.14,4.8,0.11,71.0
474439,2020-05-10 18:00:00,21.4,51.33,2.86,5.23,8.14,9.46,0.36,4.74,31.66,1.14,4.96,0.14,71.0
474440,2020-05-10 19:00:00,24.5,51.36,2.83,5.43,8.34,9.27,0.36,4.15,27.48,1.29,5.0,0.18,71.0
474441,2020-05-10 20:00:00,21.68,47.29,2.91,5.36,8.31,9.05,0.37,4.19,27.89,1.32,4.68,0.14,70.0
474442,2020-05-10 21:00:00,18.24,44.78,2.9,5.56,8.5,10.47,0.34,4.69,55.42,1.06,5.96,0.22,71.0
474443,2020-05-10 22:00:00,14.56,41.81,2.83,6.24,9.1,12.04,0.34,4.14,53.6,0.96,7.28,0.25,66.0
474444,2020-05-10 23:00:00,15.05,37.71,2.88,7.51,10.42,11.14,0.34,4.5,52.91,1.07,5.85,0.3,64.0
474445,2020-05-11 00:00:00,13.36,32.8,2.83,6.6,9.46,10.02,0.3,4.55,59.33,0.99,5.8,0.26,62.0
474446,2020-05-11 01:00:00,12.82,33.86,2.8,5.88,8.73,9.49,0.31,4.1,54.89,1.0,4.01,0.16,62.0
474447,2020-05-11 02:00:00,13.59,31.46,2.93,6.32,9.31,10.16,0.31,4.26,45.35,1.13,7.65,0.19,62.0
474448,2020-05-11 03:00:00,12.91,28.22,2.87,7.74,10.68,10.4,0.3,4.4,40.24,1.15,6.99,0.24,62.0
474449,2020-05-11 04:00:00,11.69,28.76,2.99,9.12,12.16,9.65,0.31,4.23,37.22,1.25,5.93,0.29,61.0
474450,2020-05-11 05:00:00,13.33,28.88,3.02,10.27,13.34,9.12,0.35,4.6,33.92,1.32,4.73,0.31,60.0
474451,2020-05-11 06:00:00,14.91,30.18,2.95,7.86,10.87,9.5,0.36,5.06,32.74,1.33,6.09,0.3,60.0
474452,2020-05-11 07:00:00,13.96,28.34,3.06,7.22,10.34,10.5,0.36,4.44,33.98,1.14,6.66,0.24,60.0
474453,2020-05-11 08:00:00,12.45,31.63,3.24,9.03,12.32,9.99,0.4,4.82,34.98,1.05,4.66,0.16,57.0
474454,2020-05-11 09:00:00,14.36,34.92,3.51,9.66,13.23,8.95,0.4,5.25,40.61,1.85,5.87,0.51,49.0
474455,2020-05-11 10:00:00,12.74,32.81,3.07,8.82,11.9,9.55,0.39,6.38,57.11,1.8,6.6,0.43,57.0
474456,2020-05-11 11:00:00,12.96,33.76,3.45,7.66,11.17,7.29,0.32,6.87,66.15,1.8,6.35,0.41,64.0
474457,2020-05-11 12:00:00,12.87,39.54,3.32,7.27,10.67,7.26,0.37,7.48,72.47,1.78,6.15,0.37,69.0
474458,2020-05-11 13:00:00,13.98,44.63,3.41,6.7,10.18,7.45,0.32,8.84,76.46,2.15,6.33,0.41,73.0
474459,2020-05-11 14:00:00,17.3,44.19,3.12,6.31,9.5,7.38,0.31,8.66,80.33,1.91,5.67,0.34,76.0
474460,2020-05-11 15:00:00,16.7,42.79,3.14,6.5,9.7,7.53,0.35,8.38,92.23,2.1,6.18,0.39,86.0
474461,2020-05-11 16:00:00,20.05,49.07,3.51,7.55,11.14,5.88,0.38,7.84,100.87,2.79,6.96,0.65,90.0
474462,2020-05-11 17:00:00,27.25,46.11,3.25,7.55,10.86,7.39,0.38,8.41,91.92,2.35,7.47,0.43,91.0
474463,2020-05-11 18:00:00,25.4,51.18,3.41,9.99,13.45,7.44,0.44,10.71,90.0,2.64,7.39,0.84,89.0
474464,2020-05-11 19:00:00,27.3,51.32,3.4,10.79,14.27,7.34,0.51,8.03,77.03,2.93,10.26,0.84,100.0
474465,2020-05-11 20:00:00,27.2,57.0,3.45,11.5,15.01,7.53,0.56,7.56,70.75,3.56,11.83,0.8,100.0
474466,2020-05-11 21:00:00,38.32,60.84,3.43,14.02,17.5,7.47,0.56,7.47,58.42,3.35,11.7,0.81,100.0
474467,2020-05-11 22:00:00,41.79,67.8,3.7,16.53,20.32,5.79,0.48,6.28,50.1,3.51,9.06,1.06,100.0
474468,2020-05-11 23:00:00,33.87,63.43,3.25,9.84,13.15,7.22,0.42,5.88,50.31,3.12,7.45,0.76,100.0
474469,2020-05-12 00:00:00,30.6,57.81,3.3,9.48,12.84,7.08,0.4,5.6,46.61,2.76,6.99,0.63,95.0
474470,2020-05-12 01:00:00,25.58,53.18,3.29,9.13,12.46,7.42,0.36,5.42,41.39,2.43,7.34,0.6,91.0
474471,2020-05-12 02:00:00,24.32,50.12,3.28,9.26,12.61,7.55,0.36,5.63,40.46,2.36,6.88,0.56,77.0
474472,2020-05-12 03:00:00,27.16,49.9,3.3,11.16,15.78,7.33,0.37,5.78,37.68,2.3,6.54,0.48,73.0
474473,2020-05-12 04:00:00,25.89,50.59,3.77,12.74,14.83,5.47,0.36,4.84,34.88,2.48,7.15,0.76,63.0
474474,2020-05-12 05:00:00,24.83,51.06,4.61,15.06,19.73,6.8,0.38,4.99,29.67,2.47,7.54,0.64,57.0
474475,2020-05-12 06:00:00,26.85,51.21,6.42,15.97,22.46,7.26,0.43,4.64,26.09,2.5,7.26,0.66,57.0
474476,2020-05-12 07:00:00,29.36,58.07,6.57,14.29,20.93,7.29,0.41,5.17,33.56,2.89,7.57,0.72,55.0
474477,2020-05-12 08:00:00,28.21,62.66,3.68,10.95,14.7,7.26,0.39,5.95,49.46,2.63,6.6,0.58,57.0
474478,2020-05-12 09:00:00,28.25,64.22,3.8,12.69,16.56,7.12,0.38,11.4,55.86,2.37,6.15,0.5,60.0
474479,2020-05-12 10:00:00,29.99,62.51,3.5,9.93,13.52,7.58,0.37,11.11,68.48,2.24,5.76,0.4,69.0
474480,2020-05-12 11:00:00,25.44,56.74,3.21,7.5,10.78,7.4,0.36,10.11,79.33,2.13,5.58,0.32,80.0
474481,2020-05-12 12:00:00,24.64,54.31,3.16,6.51,9.72,7.17,0.37,9.0,85.88,2.14,6.1,0.31,86.0
474482,2020-05-12 13:00:00,27.31,60.06,3.18,6.16,9.4,7.45,0.38,8.88,85.49,2.3,5.89,0.32,88.0
474483,2020-05-12 14:00:00,26.26,56.23,3.24,6.56,9.87,7.66,0.4,12.21,102.79,2.37,5.8,0.3,107.0
474484,2020-05-12 15:00:00,28.99,61.93,3.14,7.06,10.26,7.36,0.38,17.39,117.65,2.32,4.05,0.15,127.0
474485,2020-05-12 16:00:00,36.34,65.21,3.13,6.94,10.14,7.16,0.37,18.16,122.11,2.15,3.68,0.14,135.0
474486,2020-05-12 17:00:00,36.38,66.12,3.13,7.08,10.28,7.38,0.36,17.25,112.99,1.97,2.97,0.16,136.0
474487,2020-05-12 18:00:00,33.54,68.24,3.23,10.53,13.85,7.33,0.36,16.92,98.67,1.78,3.15,0.2,136.0
474488,2020-05-12 19:00:00,35.38,66.27,3.25,9.7,13.02,7.47,0.38,15.56,70.98,2.07,3.54,0.24,136.0
474489,2020-05-12 20:00:00,33.75,66.24,3.39,11.24,14.69,7.35,0.4,18.37,43.93,2.46,4.38,0.3,136.0
474490,2020-05-12 21:00:00,32.37,69.22,3.33,10.08,13.46,7.46,0.39,16.32,45.54,2.64,4.54,0.5,136.0
474491,2020-05-12 22:00:00,29.53,64.15,3.16,7.98,11.22,7.39,0.33,7.71,55.42,1.67,4.78,0.39,136.0
474492,2020-05-12 23:00:00,27.08,64.4,3.2,11.21,14.45,7.19,0.34,6.5,47.41,1.5,3.46,0.36,134.0
474493,2020-05-13 00:00:00,25.45,59.81,3.3,12.55,15.94,7.28,0.39,6.34,39.73,1.92,3.96,0.34,119.0
474494,2020-05-13 01:00:00,29.89,61.96,3.19,7.61,10.85,7.46,0.37,5.99,35.3,2.98,4.25,0.44,99.0
474495,2020-05-13 02:00:00,35.16,64.6,3.12,6.04,9.22,7.62,0.32,5.33,31.46,1.84,4.11,0.26,72.0
474496,2020-05-13 03:00:00,30.24,61.73,3.13,6.19,9.39,7.49,0.3,5.33,27.31,1.49,3.48,0.18,64.0
474497,2020-05-13 04:00:00,28.79,58.57,3.39,8.9,12.34,7.43,0.3,7.37,18.5,1.57,3.29,0.17,64.0
474498,2020-05-13 05:00:00,26.73,55.83,3.67,9.47,13.58,5.78,0.28,6.22,16.16,1.64,1.68,0.31,64.0
474499,2020-05-13 06:00:00,23.85,52.27,3.26,7.3,10.92,6.32,0.26,4.42,21.09,1.2,1.52,0.26,62.0
474500,2020-05-13 07:00:00,21.57,49.17,3.33,6.0,9.39,7.21,0.26,4.3,23.79,1.08,2.98,0.16,61.0
474501,2020-05-13 08:00:00,18.18,46.26,3.41,5.53,9.01,7.2,0.26,5.07,26.99,0.87,2.39,0.11,61.0
474502,2020-05-13 09:00:00,16.52,41.6,3.34,5.34,8.74,7.27,0.27,5.54,33.81,1.12,4.44,0.24,60.0
474503,2020-05-13 10:00:00,15.97,41.37,3.24,5.45,8.74,7.33,0.29,5.76,39.99,1.43,5.98,0.3,59.0
474504,2020-05-13 11:00:00,19.21,42.35,3.17,5.54,8.78,7.36,0.28,6.3,46.24,1.6,5.86,0.32,58.0
474505,2020-05-13 12:00:00,17.97,44.16,3.13,5.37,8.57,7.31,0.29,6.87,54.57,1.57,5.44,0.29,60.0
474506,2020-05-13 13:00:00,16.48,43.7,3.15,5.32,8.52,7.27,0.29,6.96,59.04,1.54,5.56,0.28,63.0
474507,2020-05-13 14:00:00,17.12,46.36,3.08,5.26,8.4,7.29,0.29,8.24,67.02,1.56,5.91,0.26,69.0
474508,2020-05-13 15:00:00,20.97,51.51,3.1,6.15,9.32,7.37,0.26,11.75,74.49,1.47,4.38,0.14,75.0
474509,2020-05-13 16:00:00,23.31,53.04,3.16,6.3,9.52,7.4,0.22,13.26,65.19,1.23,4.42,0.14,75.0
474510,2020-05-13 17:00:00,25.52,51.79,3.31,8.41,11.8,7.32,0.21,26.55,56.64,1.08,4.35,0.16,75.0
474511,2020-05-13 18:00:00,23.08,47.69,3.31,9.66,13.03,7.49,0.24,28.94,50.87,1.13,4.31,0.2,75.0
474512,2020-05-13 19:00:00,24.82,52.43,3.31,9.28,12.65,7.53,0.3,15.83,40.17,1.37,4.92,0.2,75.0
474513,2020-05-13 20:00:00,32.25,65.12,3.24,8.19,11.49,7.59,0.35,9.05,30.77,1.72,4.38,0.24,75.0
474514,2020-05-13 21:00:00,33.53,68.41,3.27,6.52,9.84,7.39,0.31,6.26,25.72,2.34,3.11,0.23,75.0
474515,2020-05-13 22:00:00,28.85,58.5,3.13,5.3,8.5,7.31,0.26,5.43,24.29,1.75,3.11,0.18,75.0
474516,2020-05-13 23:00:00,26.15,56.49,3.1,5.32,8.47,7.43,0.25,4.48,21.67,1.4,3.04,0.16,65.0
474517,2020-05-14 00:00:00,21.88,56.91,3.12,5.36,8.54,7.63,0.25,4.25,21.16,1.69,3.23,0.17,58.0
474518,2020-05-14 01:00:00,21.01,46.11,3.14,5.2,8.39,7.46,0.25,4.17,19.8,1.47,3.14,0.15,54.0
474519,2020-05-14 02:00:00,19.28,41.16,3.07,4.81,7.94,7.43,0.23,4.25,19.32,1.17,2.8,0.14,52.0
474520,2020-05-14 03:00:00,16.39,35.36,3.27,4.47,7.8,6.02,0.2,4.08,21.51,0.82,1.14,0.14,50.0
474521,2020-05-14 04:00:00,15.97,34.31,3.08,5.5,8.66,7.22,0.22,5.07,19.19,0.75,4.0,0.12,49.0
474522,2020-05-14 05:00:00,16.13,34.2,3.14,5.71,8.89,7.24,0.24,4.54,18.24,0.77,3.74,0.14,48.0
474523,2020-05-14 06:00:00,14.6,34.65,3.39,5.94,9.4,7.25,0.25,4.29,16.34,0.72,3.25,0.14,48.0
474524,2020-05-14 07:00:00,13.04,35.02,3.6,6.05,9.71,7.03,0.26,4.1,16.25,0.9,2.72,0.15,47.0
474525,2020-05-14 08:00:00,13.5,36.44,3.41,4.96,8.44,7.23,0.28,3.98,18.91,0.9,3.9,0.15,46.0
474526,2020-05-14 09:00:00,12.46,35.13,3.7,5.01,8.77,5.91,0.25,4.02,22.12,1.05,1.73,0.2,46.0
474527,2020-05-14 10:00:00,13.35,38.38,3.28,4.85,8.18,7.24,0.25,5.52,27.85,0.8,3.26,0.12,46.0
474528,2020-05-14 11:00:00,15.26,38.56,3.1,4.87,8.01,7.0,0.25,5.53,33.64,1.17,5.73,0.29,46.0
474529,2020-05-14 12:00:00,15.1,41.41,3.13,5.07,8.29,7.01,0.28,6.5,42.58,1.31,5.49,0.28,48.0
474530,2020-05-14 13:00:00,15.85,41.31,3.14,5.41,8.6,7.12,0.31,7.33,51.86,1.51,5.82,0.28,53.0
474531,2020-05-14 14:00:00,19.82,48.74,3.18,5.63,8.89,7.38,0.31,8.0,53.89,1.64,6.03,0.28,55.0
474532,2020-05-14 15:00:00,20.5,52.92,3.13,5.7,8.89,7.36,0.26,8.98,54.98,1.48,5.81,0.26,56.0
474533,2020-05-14 16:00:00,20.07,53.0,3.18,5.94,9.17,7.21,0.24,10.11,48.07,1.18,6.3,0.26,56.0
474534,2020-05-14 17:00:00,20.74,50.47,3.28,6.73,10.08,7.1,0.25,9.45,38.27,1.1,6.16,0.26,56.0
474535,2020-05-14 18:00:00,17.64,46.53,3.24,7.27,10.57,7.15,0.25,10.42,27.02,1.1,5.78,0.28,56.0
474536,2020-05-14 19:00:00,15.19,40.05,3.32,8.41,11.79,7.02,0.28,10.29,18.25,1.16,5.81,0.29,56.0
474537,2020-05-14 20:00:00,15.48,44.86,3.24,6.09,9.4,6.93,0.27,5.76,17.3,1.39,5.46,0.29,56.0
474538,2020-05-14 21:00:00,14.74,41.89,3.26,5.0,8.33,6.9,0.26,4.35,17.28,1.2,5.26,0.27,55.0
474539,2020-05-14 22:00:00,15.6,38.08,3.19,4.82,8.09,7.19,0.25,4.03,14.36,1.06,5.15,0.26,55.0
474540,2020-05-14 23:00:00,15.0,36.44,3.14,4.67,7.86,7.14,0.23,3.89,13.49,0.94,5.5,0.24,49.0
474541,2020-05-15 00:00:00,14.63,34.16,3.15,4.7,7.9,6.94,0.22,3.65,12.46,0.88,4.73,0.21,42.0
474542,2020-05-15 01:00:00,12.51,31.0,3.16,5.12,8.34,6.71,0.23,4.25,11.98,0.87,4.47,0.2,40.0
474543,2020-05-15 02:00:00,14.23,29.35,3.2,5.5,8.77,6.92,0.22,4.41,10.42,0.78,4.28,0.22,40.0
474544,2020-05-15 03:00:00,13.01,25.88,3.24,5.22,8.52,6.99,0.21,3.96,10.88,0.72,4.29,0.2,39.0
474545,2020-05-15 04:00:00,12.23,27.06,3.13,5.16,8.36,6.75,0.21,3.79,11.02,0.62,4.16,0.18,39.0
474546,2020-05-15 05:00:00,10.78,26.54,3.18,5.68,8.91,6.58,0.21,3.87,10.46,0.75,4.06,0.2,39.0
474547,2020-05-15 06:00:00,9.41,25.28,3.34,6.04,9.46,6.78,0.23,4.25,10.99,0.96,4.38,0.25,38.0
474548,2020-05-15 07:00:00,8.94,22.83,4.21,6.41,10.69,7.0,0.27,5.13,13.46,1.03,5.49,0.25,38.0
474549,2020-05-15 08:00:00,7.62,22.87,3.8,5.66,9.5,6.87,0.27,6.28,17.96,1.0,5.9,0.24,37.0
474550,2020-05-15 09:00:00,7.81,24.25,3.4,4.92,8.38,6.78,0.29,5.84,24.29,0.96,6.27,0.24,37.0
474551,2020-05-15 10:00:00,8.55,22.99,3.3,4.75,8.11,6.9,0.29,4.83,28.88,1.14,5.76,0.25,36.0
474552,2020-05-15 11:00:00,7.91,24.09,3.25,4.72,8.03,7.04,0.31,4.8,32.63,1.19,5.48,0.26,37.0
474553,2020-05-15 12:00:00,7.46,28.68,3.19,4.7,7.94,7.03,0.33,4.94,37.8,1.37,5.65,0.26,40.0
474554,2020-05-15 13:00:00,11.31,30.0,3.13,5.01,8.17,6.74,0.32,6.48,46.32,1.43,5.67,0.25,47.0
